time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-09T23:36:02,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:9,1813,0,1813,1347,1347,3160,18.3407,0.15,0.075,0.6,USD,0.00108015
2026-06-09T23:36:22,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:10,1907,0,1907,1829,1829,3736,20.109,0.15,0.075,0.6,USD,0.00138345
2026-06-09T23:36:40,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:11,1820,0,1820,1455,1455,3275,18.3701,0.15,0.075,0.6,USD,0.001146
2026-06-09T23:37:18,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:12,1928,0,1928,2157,2157,4085,38.2078,0.15,0.075,0.6,USD,0.0015834
2026-06-09T23:37:21,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_004:chunk:13,337,0,337,215,215,552,3.1466,0.15,0.075,0.6,USD,0.00017955
2026-06-09T23:37:35,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_plos_005:chunk:0,1975,0,1975,1201,1201,3176,13.3214,0.15,0.075,0.6,USD,0.00101685
2026-06-09T23:37:49,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_plos_005:chunk:1,2104,0,2104,1161,1161,3265,14.46,0.15,0.075,0.6,USD,0.0010122
2026-06-09T23:38:02,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_plos_005:chunk:2,2057,0,2057,900,900,2957,13.0136,0.15,0.075,0.6,USD,0.00084855
2026-06-09T23:38:25,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_plos_005:chunk:3,2143,0,2143,1949,1949,4092,22.3546,0.15,0.075,0.6,USD,0.00149085
2026-06-09T23:38:40,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_plos_005:chunk:4,2020,0,2020,1279,1279,3299,15.4894,0.15,0.075,0.6,USD,0.0010704
2026-06-09T23:39:33,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_plos_005:chunk:5,2316,0,2316,3899,3899,6215,52.5039,0.15,0.075,0.6,USD,0.0026868
2026-06-09T23:39:45,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_plos_005:chunk:6,729,0,729,859,859,1588,11.9841,0.15,0.075,0.6,USD,0.00062475
2026-06-09T23:39:53,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:0,1796,0,1796,684,684,2480,8.2568,0.15,0.075,0.6,USD,0.0006798
2026-06-09T23:40:01,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:1,1796,0,1796,708,708,2504,8.0661,0.15,0.075,0.6,USD,0.0006942
2026-06-09T23:40:11,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:2,1713,0,1713,532,532,2245,10.491,0.15,0.075,0.6,USD,0.00057615
2026-06-09T23:40:20,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:3,1840,0,1840,740,740,2580,8.5156,0.15,0.075,0.6,USD,0.00072
2026-06-09T23:40:30,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:4,1722,0,1722,805,805,2527,10.4802,0.15,0.075,0.6,USD,0.0007413
2026-06-09T23:40:35,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:5,1859,0,1859,396,396,2255,4.8135,0.15,0.075,0.6,USD,0.00051645
2026-06-09T23:40:42,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:6,1699,0,1699,474,474,2173,6.3308,0.15,0.075,0.6,USD,0.00053925
2026-06-09T23:40:50,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:7,1726,0,1726,685,685,2411,8.8588,0.15,0.075,0.6,USD,0.0006699
2026-06-09T23:40:58,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:8,1776,0,1776,554,554,2330,7.6074,0.15,0.075,0.6,USD,0.0005988
2026-06-09T23:41:15,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:9,1760,0,1760,1289,1289,3049,16.7728,0.15,0.075,0.6,USD,0.0010374
2026-06-09T23:41:25,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:10,1857,0,1857,1022,1022,2879,9.8687,0.15,0.075,0.6,USD,0.00089175
2026-06-09T23:41:36,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:11,1739,0,1739,1040,1040,2779,11.6149,0.15,0.075,0.6,USD,0.00088485
2026-06-09T23:41:42,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:12,1733,0,1733,554,554,2287,5.4398,0.15,0.075,0.6,USD,0.00059235
2026-06-09T23:41:52,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:13,1697,0,1697,1020,1020,2717,10.2242,0.15,0.075,0.6,USD,0.00086655
2026-06-09T23:42:03,part_b.article_af_extraction,openai,gpt-4o-mini,exp2_elife_005:chunk:14,1752,0,1752,1090,1090,2842,11.0235,0.15,0.075,0.6,USD,0.0009168
