time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-09T13:44:51,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:12,1732,0,1732,6145,6145,7877,59.4156,0.25,0.025,2.0,USD,0.012723
2026-06-09T13:45:37,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:13,1696,0,1696,5437,5437,7133,45.9682,0.25,0.025,2.0,USD,0.011298
2026-06-09T13:46:49,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:14,1751,0,1751,7794,7794,9545,71.7768,0.25,0.025,2.0,USD,0.01602575
2026-06-09T13:47:37,part_b.article_af_extraction,openai,gpt-5-mini,exp2_elife_005:chunk:15,1161,0,1161,5327,5327,6488,48.006,0.25,0.025,2.0,USD,0.01094425
2026-06-09T13:47:38,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0001,462,0,462,76,76,538,1.2512,2.0,0.5,8.0,USD,0.001532
2026-06-09T13:47:40,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0002,456,0,456,102,102,558,1.6721,2.0,0.5,8.0,USD,0.001728
2026-06-09T13:47:41,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0003,461,0,461,79,79,540,1.091,2.0,0.5,8.0,USD,0.001554
2026-06-09T13:47:42,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0004,466,0,466,92,92,558,0.9807,2.0,0.5,8.0,USD,0.001668
2026-06-09T13:47:43,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0005,447,0,447,69,69,516,0.9656,2.0,0.5,8.0,USD,0.001446
2026-06-09T13:47:44,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0006,453,0,453,69,69,522,1.0846,2.0,0.5,8.0,USD,0.001458
2026-06-09T13:47:45,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0007,449,0,449,82,82,531,1.5334,2.0,0.5,8.0,USD,0.001554
2026-06-09T13:47:46,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0008,463,0,463,82,82,545,1.0958,2.0,0.5,8.0,USD,0.001582
2026-06-09T13:47:47,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0009,454,0,454,67,67,521,0.9478,2.0,0.5,8.0,USD,0.001444
2026-06-09T13:47:48,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0010,456,0,456,44,44,500,0.8678,2.0,0.5,8.0,USD,0.001264
2026-06-09T13:47:50,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0011,450,0,450,52,52,502,1.7189,2.0,0.5,8.0,USD,0.001316
2026-06-09T13:47:51,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0012,452,0,452,69,69,521,1.0631,2.0,0.5,8.0,USD,0.001456
2026-06-09T13:47:52,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0013,453,0,453,78,78,531,1.0173,2.0,0.5,8.0,USD,0.00153
2026-06-09T13:47:53,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0014,463,0,463,62,62,525,0.8694,2.0,0.5,8.0,USD,0.001422
2026-06-09T13:47:54,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0015,456,0,456,153,153,609,1.4788,2.0,0.5,8.0,USD,0.002136
2026-06-09T13:47:55,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0016,446,0,446,61,61,507,0.9461,2.0,0.5,8.0,USD,0.00138
2026-06-09T13:47:56,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0017,445,0,445,43,43,488,0.7554,2.0,0.5,8.0,USD,0.001234
2026-06-09T13:47:57,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0018,450,0,450,52,52,502,0.9158,2.0,0.5,8.0,USD,0.001316
2026-06-09T13:47:58,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0019,451,0,451,46,46,497,0.8377,2.0,0.5,8.0,USD,0.00127
2026-06-09T13:47:59,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0020,444,0,444,53,53,497,0.9675,2.0,0.5,8.0,USD,0.001312
2026-06-09T13:48:00,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0021,458,0,458,91,91,549,1.2157,2.0,0.5,8.0,USD,0.001644
2026-06-09T13:48:01,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0022,448,0,448,94,94,542,1.0735,2.0,0.5,8.0,USD,0.001648
2026-06-09T13:48:02,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0023,458,0,458,57,57,515,0.8403,2.0,0.5,8.0,USD,0.001372
2026-06-09T13:48:03,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0024,449,0,449,47,47,496,0.9327,2.0,0.5,8.0,USD,0.001274
2026-06-09T13:48:04,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0025,449,0,449,51,51,500,1.2772,2.0,0.5,8.0,USD,0.001306
2026-06-09T13:48:05,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0026,451,0,451,55,55,506,0.968,2.0,0.5,8.0,USD,0.001342
2026-06-09T13:48:07,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0027,461,0,461,96,96,557,1.5573,2.0,0.5,8.0,USD,0.00169
2026-06-09T13:48:08,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0028,467,0,467,53,53,520,0.8682,2.0,0.5,8.0,USD,0.001358
2026-06-09T13:48:09,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0029,454,0,454,54,54,508,0.9002,2.0,0.5,8.0,USD,0.00134
2026-06-09T13:48:10,part_b.direct_coverage_gt,openai,gpt-4.1,exp2_plos_001_af_0030,468,0,468,99,99,567,1.1251,2.0,0.5,8.0,USD,0.001728
